Date,Region,Bed_TOT,BedAdult_TOT,CriticalCare,ED,Inpatient,Inpatient_Used,InpatientAdult,InpatientAdult_Used,ICU,ICU_Used,ICUAdult,ICUAdult_Used,BurnCare,MedSurg,Obstetric,OR,InpatientPediatric,InpatientPediatric_Used,PediatricICU,Psychiatric,Morgue_Avail,Morgue_TOT,NegPress_Avail,NegPress_TOT,MechVent_Used,MechVent,Vent_Avail,Vent_TOT,NumInpatients,NumInpatients_Crit,NumInpatients_Vent,NumInpatient_Dis,AdultCases_TOT,AdultCases_TOT_pos,PedCases_TOT,PedCases_TOT_pos,VentedCases,AdultCases_ICU,AdultCases_ICU_pos,EDCases_Prev,Elasto_Filters,Elasto_Resp,PAPR_Batteries,PAPR_Filters,PAPRs,CAPRs,Respirators_TOT,Gloves,Coveralls,Isolation_Gowns,Surgical_Gowns,Surgical_Masks,N95_Masks,Shields,Goggles,EyeProtect_TOT,Gowns_TOT,GownsReuse_TOT,Gloves_0_3,Gloves_4_7,N95_0_3,N95_4_7,SurgicalMasks_0_3,SurgicalMasks_4_7,EyeProtect_0_3,EyeProtect_4_7,Gowns_0_3,Gowns_4_7,Reporting_Capacity,Reporting_PPE,Notes,Link
2021-06-01,1,1859,1728,,,1517,1171,1441,1068,205,173,193,168,,,,,,,,,,,,,59,,,226,,,,,93,86,5,4,5,24,23,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210602163613/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-01,2N,6232,5888,,,5598,4121,5248,3882,591,396,575,384,,,,,,,,,,,,,225,,,991,,,,,188,173,8,2,30,55,52,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210602163613/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-01,2S,7988,7112,,,7141,5575,6289,4884,1023,794,705,558,,,,,,,,,,,,,525,,,1463,,,,,302,252,12,12,69,87,79,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210602163613/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-01,3,3116,2972,,,2813,2144,2639,2013,443,369,364,317,,,,,,,,,,,,,241,,,641,,,,,115,111,0,0,22,29,28,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210602163613/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-01,5,1684,1667,,,1400,977,1383,959,221,116,185,112,,,,,,,,,,,,,46,,,317,,,,,74,69,1,1,12,22,20,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210602163613/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-01,6,3221,2785,,,2909,2172,2466,1826,401,298,248,195,,,,,,,,,,,,,160,,,579,,,,,184,176,2,2,30,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210602163613/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-01,7,1044,972,,,1023,549,972,535,204,131,182,122,,,,,,,,,,,,,24,,,137,,,,,13,12,0,0,3,6,6,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210602163613/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-01,8,750,732,,,544,262,496,252,78,48,59,38,,,,,,,,,,,,,9,,,122,,,,,9,9,1,0,3,4,4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210602163613/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-02,1,1866,1729,,,1571,1231,1488,1129,203,176,1866,1729,,,,,,,,,,,,,60,,,225,,,,,90,80,3,3,6,25,24,66,,,,,,,206,22420870,,,,3682769,580457,,,128840,421776,5409,,,,,,,,,,,93%,88%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210603144830/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-02,2N,6279,5935,,,5645,4333,5295,4075,577,445,6279,5935,,,,,,,,,,,,,242,,,990,,,,,189,171,3,3,30,52,50,298,,,,,,,607,17018552,,,,1213564,467010,,,78255,359756,6650,,,,,,,,,,,93%,88%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210603144830/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-02,2S,7997,7118,,,7150,5799,6295,5086,1034,827,7997,7118,,,,,,,,,,,,,554,,,1467,,,,,280,243,12,9,63,85,79,299,,,,,,,1394,53842432,,,,3608605,1045102,,,440251,1249493,15240,,,,,,,,,,,93%,88%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210603144830/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-02,3,3172,3012,,,2865,2260,2689,2129,438,368,3172,3012,,,,,,,,,,,,,226,,,628,,,,,111,107,1,1,23,29,29,91,,,,,,,677,11371429,,,,2684172,327676,,,125330,1000963,4049,,,,,,,,,,,93%,88%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210603144830/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-02,5,1684,1667,,,1400,1056,1383,1032,221,122,1684,1667,,,,,,,,,,,,,57,,,317,,,,,75,71,2,2,11,21,20,119,,,,,,,516,3935179,,,,774765,441503,,,34118,380862,1148,,,,,,,,,,,93%,88%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210603144830/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-02,6,3235,2799,,,2923,2282,2494,1929,405,315,3235,2799,,,,,,,,,,,,,166,,,579,,,,,175,165,1,1,29,51,51,52,,,,,,,556,16515605,,,,3548274,1315904,,,134698,390661,5301,,,,,,,,,,,93%,88%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210603144830/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-02,7,1044,972,,,1023,619,972,597,204,132,1044,972,,,,,,,,,,,,,26,,,137,,,,,10,10,0,0,3,6,6,69,,,,,,,573,9401443,,,,1646358,134319,,,77423,63960,6090,,,,,,,,,,,93%,88%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210603144830/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-02,8,750,732,,,544,282,516,271,78,48,750,732,,,,,,,,,,,,,11,,,122,,,,,12,12,1,0,3,7,7,40,,,,,,,447,3409986,,,,554036,186298,,,34632,108419,5691,,,,,,,,,,,93%,88%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210603144830/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-03,1,1900,1768,,,1607,1281,1530,1177,205,166,193,164,,,,,,,,,,,,,50,,,225,,,,,86,77,6,4,5,21,21,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210604143645/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-03,2N,6254,5910,,,5620,4412,5212,4142,584,445,568,432,,,,,,,,,,,,,223,,,988,,,,,163,155,9,6,24,42,42,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210604143645/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-06-03,2S,8020,7133,,,7171,6021,6308,5258,1032,832,715,604,,,,,,,,,,,,,524,,,1460,,,,,276,241,13,10,67,86,78,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210604143645/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
